PLEASE DO NOT DELETE THIS COLUMN OR ELSE THE DATA WILL NOT IMPORT CORRECTLY,Note,UPC,SKU,FrameName,Manufacturer,Brand,BrandID,Collection,ProductGroupType,FramecolorColorGroup,FrameColor,FrameColorCode,LensColor,LensColorCode,EyeSize,A,B,ED,EDAngle,TempleLength,BridgeSize,DBL,STS,Circumference,GenderType,AgeType,MaterialType,MaterialDescription,PreciousMetalType,PreciousMetalDescription,CountryofOrigin,TempleType,TempleTypeDescription,BridgeType,BridgeTypeDescription,LensType,LensTypeDescription,TrimType,TrimDescription,ClipSunglassType,ClipSunglassDescription,SideshieldsType,SideshieldsDescription,EdgeType,CaseType,CaseTypeDescription,HingeType,RimType,FrameShape,ShapeDescription,MonthIntroduced,YearIntroduced,Features,FramesPDType,LensVisionType,LensVisionDescription,RXType,RXDescription,WarrantyType,WarrantyDescription,Radii
eecb46e6-b360-42c1-901e-2b5b0a41b854,,715583250741,,SK 1015,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Burgundy,Burgundy to Grey,BUGRY,,,45,44.10,22.80,44.90,12.6,125,16,16,110,114.4,Male,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Screen printed temple detail w/laser etched Skechers gothic S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
fc4f0fc0-0eed-44f5-8a3e-3480dc3aff81,,715583250734,,SK 1015,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown Milky Tan,BRN,,,45,44.10,22.80,44.90,12.6,125,16,16,110,114.4,Male,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Screen printed temple detail w/laser etched Skechers gothic S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
88b69178-47b4-4acc-93cf-d1806f169a1f,,715583250727,,SK 1015,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Black Lime,BLKLM,,,45,44.10,22.80,44.90,12.6,125,16,16,110,114.4,Male,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Screen printed temple detail w/laser etched Skechers gothic S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
3aa5f91e-65d8-4010-a95b-638b4e908dea,,715583250796,,SK 1016,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Satin Black,SBLK,,,44,43.00,23.20,44.70,18.0,125,16,16,109,113.1,Male,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Screen printed temple detail w/laser etched Skechers gothic S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2959c005-7c55-4e6c-aeae-ad361062aee9,,715583250802,,SK 1016,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Satin Brown,SBRN,,,44,43.00,23.20,44.70,18.0,125,16,16,109,113.1,Male,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Screen printed temple detail w/laser etched Skechers gothic S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a406da5b-29db-41b5-b9a3-dc0b4aeecbd2,,715583250819,,SK 1016,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Burgundy,Satin Wine,SWN,,,44,43.00,23.20,44.70,18.0,125,16,16,109,113.1,Male,Child,Metal,Stainless Steel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Screen printed temple detail w/laser etched Skechers gothic S logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5cacb678-01f8-413b-a341-82cd82ce13e0,,715583247628,,SK 1017,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,Satin Blue Blue Horn,SBL,,,45,43.60,23.80,45.00,17.1,120,16,16,112,116.0,Male,Child,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers rubber logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
080d3be1-b34f-4a3d-9076-d1a95707a78d,,715583247673,,SK 1017,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Satin Black,SBLK,,,45,43.60,23.80,45.00,17.1,120,16,16,112,116.0,Male,Child,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers rubber logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
795a7c58-5fd4-4758-ad65-eeca9ee50387,,715583247680,,SK 1017,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Satin Brown,SBRN,,,45,43.60,23.80,45.00,17.1,120,16,16,112,116.0,Male,Child,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers rubber logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
450f6a06-f5da-4020-9e6f-f015f0056eb3,,715583247697,,SK 1017,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Burgundy,Satin Wine Royal Burgundy,SWN,,,45,43.60,23.80,45.00,17.1,120,16,16,112,116.0,Male,Child,Metal,"Monel, Stainless Steel & Handmade Acetate",,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Skechers rubber logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d2707d22-a73d-46d9-84cc-01e1f995b1f4,,715583246706,,SK 1020,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Blue,Satin Teal,STL,,,43,42.80,23.60,43.70,162.9,125,16,16,112,109.6,Female,Child,Metal,Monel & Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rhinestone embellished butterfly @ hinges. Tooled Skechers cali logo on left temple.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
340898fc-d6ea-4a52-92ef-c40292ace6e6,,715583246690,,SK 1020,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Purple,Satin Purple,SPL,,,43,42.80,23.60,43.70,162.9,125,16,16,112,109.6,Female,Child,Metal,Monel & Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rhinestone embellished butterfly @ hinges. Tooled Skechers cali logo on left temple.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Modified Oval,,January,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ebd38890-d4aa-418f-ace2-4680afc31a55,,715583300026,,SK 1021,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Satin Black,SBLK,,,45,45.70,24.20,47.20,18.0,130,15,15,113,120.5,Male,Child,Metal,Monel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,"Raised logo & racer stripe temple detail, w/checker pattern laser etched by endpieces.",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,July,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b64b4677-9117-4c30-8582-ec5afb79f5fc,,715583300033,,SK 1021,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Satin Brown,SBRN,,,45,45.70,24.20,47.20,18.0,130,15,15,113,120.5,Male,Child,Metal,Monel & Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,"Raised logo & racer stripe temple detail, w/checker pattern laser etched by endpieces.",,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,July,2010,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
1873e42b-a0ab-4948-9820-24dd0cbe0477,,715583379091,,SK 1027,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,Navy on Crystal Orange,NVOR,,,44,43.72,24.41,46.04,18.9,125,16,16,110,117.2,Male,Child,Plastic,Handmade Acetate/Stainless Steel & Rubber Combination,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2a06c3dd-0f05-4d3a-ba8a-3d080e03f3d8,,715583379084,,SK 1027,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,Dark Blue on Crystal Red,DKBLRD,,,44,43.72,24.41,46.04,18.9,125,16,16,110,117.2,Male,Child,Plastic,Handmade Acetate/Stainless Steel & Rubber Combination,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f5da20eb-f25f-4feb-ba74-6bf2bc03bcc1,,715583379077,,SK 1027,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown on Crystal Orange,BRNOR,,,44,43.72,24.41,46.04,18.9,125,16,16,110,117.2,Male,Child,Plastic,Handmade Acetate/Stainless Steel & Rubber Combination,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5a6df872-175a-4a54-82f8-80fb93edf461,,715583379060,,SK 1027,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Black on Green,BLKGRN,,,44,43.72,24.41,46.04,18.9,125,16,16,110,117.2,Male,Child,Plastic,Handmade Acetate/Stainless Steel & Rubber Combination,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
67dd7a44-52ec-433e-b8fc-3e0a6afede2f,,715583379145,,SK 1028,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Green,Dark Green on Gunmetal,GRNGUN,,,45,44.93,22.83,46.80,17.1,125,16,16,117,115.3,Male,Child,Metal,"Monel, Nickel Silver & Stainless Steel",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
06288aff-25c6-47a7-a05c-cdd8c251628d,,715583379138,,SK 1028,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Gunmetal,Dark Gunmetal on Gunmetal,DKGUN,,,45,44.93,22.83,46.80,17.1,125,16,16,117,115.3,Male,Child,Metal,"Monel, Nickel Silver & Stainless Steel",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
314a22ae-0cd5-4d0f-9068-f29d92b1e98c,,715583379121,,SK 1028,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown on Light Brown,BRNGUN,,,45,44.93,22.83,46.80,17.1,125,16,16,117,115.3,Male,Child,Metal,"Monel, Nickel Silver & Stainless Steel",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
c0e1879c-475b-4b9c-a1c1-ff4925537744,,715583379114,,SK 1028,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,Navy on Gunmetal,BLGUN,,,45,44.93,22.83,46.80,17.1,125,16,16,117,115.3,Male,Child,Metal,"Monel, Nickel Silver & Stainless Steel",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Rubber Skechers logo plaque,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,February,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f0a62136-da76-46da-b738-0b2afd428056,,715583393578,,SK 1029,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,48,48.18,24.44,49.92,158.4,130,17,17,122,126.9,Male,Child,Metal,"Monel, Nickel Silver & Stainless Steel",,,China,Skull,"Skull, Metal temples",Adjustable nose pads,,,,Visible logo.,Skechers rubber logo plaque,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,May,2011,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
db11d1f9-1cd2-4241-816f-5f0833935411,,715583468191,,SK 1030,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Satin Brown,SBRN,,,47,47.07,26.30,48.82,18.9,130,16,16,118,128.4,Male,Child,Metal,Nickel Silver & Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers metal logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,Recessed horizontal detail on endpiece & both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
18692b32-fc04-4900-a703-a6682ff7c2b3,,715583468184,,SK 1030,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Matte Black/Blue,MBLK,,,47,47.07,26.30,48.82,18.9,130,16,16,118,128.4,Male,Child,Metal,Nickel Silver & Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers metal logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,Recessed horizontal detail on endpiece & both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
1b8f0921-25a5-4d98-a9fd-d1933a3a46a1,,715583468207,,SK 1030,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Gunmetal,Satin Gunmetal/Green,SGUNGRN,,,47,47.07,26.30,48.82,18.9,130,16,16,118,128.4,Male,Child,Metal,Nickel Silver & Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Skechers metal logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,Recessed horizontal detail on endpiece & both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
0c704718-4ec0-41fa-9da6-8bd15e726c37,,715583468306,,SK 1031,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,Brown on Orange,BRN,,,48,48.15,26.48,49.86,16.2,130,16,16,122,131.4,Male,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers metal logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,Recessed horizontal detail on endpiece & both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d15841b1-5327-46ce-a362-ca1d56054e11,,715583468313,,SK 1031,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Grey,Grey on Black,GRYGUN,,,48,48.15,26.48,49.86,16.2,130,16,16,122,131.4,Male,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers metal logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,Recessed horizontal detail on endpiece & both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
00f293a3-eb40-4e78-95fe-d0b6b2de1fde,,715583468276,,SK 1031,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,Black/Blue Stripes,BLK,,,48,48.15,26.48,49.86,16.2,130,16,16,122,131.4,Male,Child,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Skechers metal logo,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2012,Recessed horizontal detail on endpiece & both temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
524334cf-bd13-4d98-833b-8c88c6cb6451,,715583516083,,SK 1034,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Green,SATIN GREEN,SGRN,,,45,45.02,26.42,46.98,18.0,125,17,17,112,121.6,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Corporate rubber logo on temples.,,,,,beveled,Hard case included.,Brand case,Regular Hinge,Full Rim,Rectangle,,March,2012,Puzzle design on both temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
7cce6204-b865-40b1-92d7-a6256ebc0d64,,715583516076,,SK 1034,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SATIN BLACK,SBLKRD,,,45,45.02,26.42,46.98,18.0,125,17,17,112,121.6,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Corporate rubber logo on temples.,,,,,beveled,Hard case included.,Brand case,Regular Hinge,Full Rim,Rectangle,,March,2012,Puzzle design on both temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
c93571ef-1459-4712-9198-4a4ad0a22aa7,,715583516113,,SK 1035,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,46,45.98,23.92,47.26,16.2,125,17,17,113,121.3,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Corporate rubber logo on temples.,,,,,beveled,Hard case included.,Brand case,Regular Hinge,Full Rim,Rectangle,,March,2012,Puzzle design on both temples. Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
02c2161f-b6a3-4966-a0cb-0ebebe5d4dd1,,715583393516,,SK 1036,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,SATIN BLUE,SBL,,,48,47.96,25.01,50.28,16.2,130,16,15,117,127.9,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2011,Checkered pattern laser etched near endpiece & racer stripe detail.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b2711335-2d8e-44a0-b16f-5f335c9d53ce,,715583393547,,SK 1036,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Gunmetal,SATIN GUN,SGUN,,,48,47.96,25.01,50.28,16.2,130,16,15,117,127.9,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2011,Checkered pattern laser etched near endpiece & racer stripe detail.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2997c0cd-3fdd-4539-b489-898ea9266e64,,715583393523,,SK 1036,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SATIN BLACK,SBLK,,,48,47.96,25.01,50.28,16.2,130,16,15,117,127.9,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2011,Checkered pattern laser etched near endpiece & racer stripe detail.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
84563a94-9b02-42e7-8bf8-e37f9774b0ab,,715583393530,,SK 1036,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,48,47.96,25.01,50.28,16.2,130,16,15,117,127.9,Male,Child,Metal,Stainless Steel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2011,Checkered pattern laser etched near endpiece & racer stripe detail.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
724e4c66-bbca-4bbb-9f6a-37675113177b,,715583540712,,SK 1037,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SATIN BLACK,SBLK,,,46,46.22,24.96,47.76,18.0,130,17,17,114,121.1,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
49b8be75-b144-43dd-8470-3ad943237507,,715583540736,,SK 1037,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Gunmetal,SATIN GUNMETAL,SGUN,,,46,46.22,24.96,47.76,18.0,130,17,17,114,121.1,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e1fcdf4f-e23a-47dd-9a0b-8a11b125aaff,,715583540729,,SK 1037,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,46,46.22,24.96,47.76,18.0,130,17,17,114,121.1,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f02d5581-e5ab-4f4b-ada5-9f52a7728a4a,,715583540705,,SK 1037,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,SATIN BLUE,SBL,,,46,46.22,24.96,47.76,18.0,130,17,17,114,121.1,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
9cbdb3d3-aabb-4148-9704-4898431afd34,,715583540828,,SK 1038,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Gunmetal,SATIN GUNMETAL,SGUN,,,47,47.56,25.35,49.54,27.0,130,17,17,0,135.6,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
bed3cf84-f09f-4207-af43-c12d884eb551,,715583540804,,SK 1038,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SATIN BLACK,SBLK,,,47,47.56,25.35,49.54,27.0,130,19,19,116,135.6,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f5a1f11c-0807-4d57-b492-fd8e2ed805af,,715583540811,,SK 1038,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,47,47.56,25.35,49.54,27.0,130,17,17,0,135.6,Male,Child,Metal,Stainless Steel & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Colorfill S logo temples,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,July,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
64cab4e2-2864-4651-b7e5-189468388bd7,,715583493049,,SK 1040,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Blue,SATIN BLUE,SBL,,,49,49.07,25.88,50.66,162.0,135,17,17,121,128.5,Male,Child,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a6bce80b-1240-41fe-adbe-7ff2673a3076,,715583493056,,SK 1040,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Black,SATIN BLACK,SBLK,,,49,49.07,25.88,50.66,162.0,135,17,17,121,128.5,Male,Child,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6f19d72e-cc17-442d-a1e3-b2917650bb52,,715583493063,,SK 1040,Marcolin¨,Skechers,7480,Skechers Collection,Children's,Brown,SATIN BROWN,SBRN,,,49,49.07,25.88,50.66,162.0,135,17,17,121,128.5,Male,Child,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched logo on both temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,May,2012,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
